var_0;var_1;var_2;var_3;var_4;var_5;var_6;err_ds_0;err_ds_1;err_ds_2;err_ds_3;err_ds_4;err_ds_5;err_ds_6;err_ds_7;err_ds_8;err_ds_9;err_ds_10;err_ds_11;err_ds_12;err_ds_13;err_ds_14;err_ds_15;err_ds_16;err_ds_17;err_ds_18;err_ds_19;err_ds_20;err_ds_21;err_ds_22;err_ds_23;err_ds_24;err_ds_25;err_ds_26;err_ds_27;err_ds_28;err_ds_29;err_mean;err_std
34;41;8;37;51;21;46;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
22;52;47;41;30;49;24;2.4193593690100746e-06;2.4508874768636108e-05;2.1478667868222487e-05;8.850337866191471e-08;2.6705841636108973e-06;1.9412206230125612e-07;6.429127920803054e-07;1.0251618282350571e-06;6.028613934907371e-06;5.068881624039702e-08;1.210745955381707e-06;6.297408477717873e-07;1.3383673823726778e-07;1.4496086305604846e-07;2.3560591313978286e-05;1.1538332906010653e-07;4.1753004493993765e-07;2.080510014663716e-06;2.4564947206534362e-05;0.00018053464794308606;8.965988717653642e-07;3.3381618585867863e-07;3.147096004945256e-07;4.4036398502220037e-07;3.336717280490487e-05;0.0035601992124435996;2.1876518187561794e-07;1.0517107107956669e-06;3.817089247772184e-08;6.617233847983458e-07;0.00012966742091000688;0.0006378765809436247
26;11;10;52;19;47;21;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
11;48;13;52;51;35;20;1000.0;1000.0;1000.0;0.09808393193250468;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.10198617776362541;1000.0;1000.0;1000.0;1000.0;7.2377931428184965;1000.0;0.1965684248988814;1000.0;1000.0;1000.0;5.245495166936344;1000.0;0.40985384229473176;1000.0;800.4429926895548;399.11613143443844
23;51;14;7;35;36;52;0.011529967719389734;65.02252140996636;1000.0;0.007832661419927089;0.01747627071298342;0.16765844566777532;0.019422606950629223;0.14372593488976196;0.15934691181031393;0.1844421014189517;0.10346770186276226;0.021366332909748858;0.004531545268233417;0.18344148355636525;1000.0;0.006527926140809827;0.006625407329941123;0.0869095875464059;1000.0;1000.0;0.023515160803929274;0.07801006570360287;0.023459362396569105;0.02151327025376714;32.80985641749159;1000.0;0.03144805301331769;0.1675057719206312;0.004165999154084241;0.27763278111369843;169.9861311059007;371.4137920272215
39;29;40;47;13;29;19;6.973755828489836e-05;0.0040300860727693205;9.559960087754374e-06;3.272909981402651e-05;0.00021715281100261692;1.1292525611596998e-05;6.021611301785634e-05;7.582261362741028e-05;8.099055389108124e-05;0.001093872097123201;0.000491612425000921;0.0001379990574625378;4.7959921705734156e-05;4.006923425590076e-06;0.015631288999249343;4.191243967670178e-05;2.067920949317673e-05;0.00016589429286059272;0.033272835678098835;0.008840290799853611;3.6743607918807494e-05;1.730936071801932e-05;1.0266633279225352e-05;4.270318940202372e-06;0.011661047895976625;1000.0;3.7942987889997446e-06;0.0003297128101241302;3.970680654880532e-05;0.00014900990606084421;33.33588626002634;179.50501963280783
41;42;7;33;44;38;42;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
3;6;34;26;42;9;34;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
6;23;30;11;12;11;21;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
30;28;6;8;11;9;47;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
14;43;24;10;26;4;12;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
7;34;8;43;32;9;25;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
20;15;14;17;37;22;22;0.006980505741302315;120.76944223826756;3.29752863010545;0.008618341806152357;0.011056606411730339;0.06376651529465677;0.03755536897223891;0.21415524862358007;0.3308068580612073;0.3558985095316107;0.0894499396311498;0.0757725980997344;0.029031792070023085;0.008177938766614708;1000.0;0.008421436849011714;0.27303602262819093;0.06082218070825421;1000.0;1000.0;0.020094429526808785;0.13989832727950158;0.01036228146674927;0.6038311341257876;1000.0;1000.0;0.026706953208069116;0.027089312174596893;0.0026190649119320203;0.38381883123852556;170.89516470218334;371.41362057389426
13;22;6;41;8;7;39;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
50;4;32;6;24;31;18;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
44;13;12;33;25;46;18;1000.0;1000.0;1000.0;0.32526020268304406;2.8334042299621256;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.38830229455241;0.3592363786240737;1000.0;0.1806049718943065;1000.0;1000.0;1000.0;1000.0;0.5523975517886865;1000.0;0.16095892152633454;1000.0;1000.0;1000.0;0.5552245769228902;1000.0;0.1978463854002485;1000.0;700.185107850445;457.9750199600957
13;11;23;33;20;36;4;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
16;19;15;30;33;5;39;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
43;29;26;6;41;18;48;0.0019506381018915952;0.06184641175253466;0.03193117275850172;0.0019507669380298969;0.0019505680043233396;0.003472690385146413;0.001950600559393418;0.0019507048306476788;0.0019506294645213569;0.003701755903112211;0.0019507054544099297;0.001950648060961688;0.0019505954782255723;0.0019506740255081122;0.11817703263161901;0.0019505917226763977;0.0023444667569702555;0.0019505775718069132;0.008121991515144924;0.003877073899010433;0.001950637143468537;0.0019506397626098025;0.0019507892299347935;0.0019506502274084815;0.1642877244134345;1000.0;0.0019506669078986616;0.0019504540262159367;0.0019504266798889966;0.003374098016136651;33.34793987940738;179.50278485961948
27;35;25;23;13;15;52;0.006980505741302315;1000.0;0.0037654642872000737;0.0020164471489590606;0.005013958156100312;0.0009358795821770028;0.0013361250481394866;0.007447778344373146;0.07836805906514241;0.04421898171805843;0.028290215306202775;0.2020174749244633;0.004446966669930984;0.013379918638153354;1000.0;0.005183549443371079;0.056994760768758944;0.06082218070825421;1000.0;0.06265599472969727;0.0080141123956792;0.009100446293951363;0.01036228146674927;0.06799809566550011;1000.0;331.0454039386981;0.001603996092746309;0.027089312174596893;0.002321830638440495;0.006350085778982134;144.39207061198283;340.78923224472294
38;47;26;41;49;52;6;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
13;24;42;32;28;52;42;0.12314688398058106;1000.0;1000.0;0.0408231433717338;0.06969439985591426;0.16753519544852963;0.0934786947067497;0.012868912506744509;2.9720647511321348;1000.0;2.69959887072934;1000.0;0.11052054453936541;0.5113853691749982;1000.0;0.05530474348199857;1.329294723046659;0.16829735777062926;0.6348871332713499;1000.0;0.05565122639004938;0.03247728662795632;0.08439898806610935;0.03569966643280426;1000.0;9654.488550590675;1000.0;0.03565284976815525;0.004164877262368044;0.070551383726;588.7932015863989;1739.8165115911258
34;37;3;23;32;40;50;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
18;51;38;30;46;51;33;0.00013042407719516204;0.013698903181435384;1.9575726317480723e-05;9.298701717619051e-06;6.355552173304152e-05;0.0009607109564722071;0.00021748185180712101;8.04511034506758e-06;0.00019258809140694307;7.986223539491718e-05;0.000336864060478578;0.0006213356215963884;5.823486117968136e-05;0.0003363317610942893;0.005176518714349939;6.458927953135194e-05;8.654520764086963e-05;0.0009214813539549216;0.002056334168611625;0.011051551280956173;2.7441575623593865e-05;0.0010757334878868214;6.782417707464437e-05;3.112067249770902e-05;0.025281172155732556;4.160038497723867;1.976201055403907e-05;0.0016056369852849933;6.641372428373535e-06;4.479146099143046e-05;0.14080962844617198;0.7463709081078682
37;21;19;21;22;16;21;0.0009614279362745589;1000.0;0.0037654642872000737;0.00042024121048393965;0.0004900094917394852;0.0007929672321662305;0.006181028322992166;0.004745181189403721;0.0038569950958206325;0.003701755903112211;0.0026396226929747053;0.007586001673542944;0.001036780190009109;0.0008172948323925613;0.015631288999249343;0.0003121610386201053;0.020134579065680426;0.014874090372815337;1.3929763344665251;0.06265599472969727;0.0028306857478690647;0.027348272396366783;0.002294936231738486;0.004387662399077877;1.9008222784165347;1000.0;0.00032381260357559574;0.027089312174596893;0.0016811131362306285;0.03618913869383797;66.78488488101769;249.4125722470508
8;4;34;44;8;36;40;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
14;42;8;23;9;38;30;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
38;9;5;49;10;23;5;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
49;11;29;15;47;44;30;1.1682095982661773;1000.0;1000.0;0.05754678822403507;1000.0;8.919530232473772;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.6972593542085335;1000.0;1000.0;0.08188530804587497;1000.0;1000.0;1000.0;1000.0;0.10703720035307508;1000.0;1.9466180729412972;1000.0;1000.0;1000.0;1.7605182987115693;1000.0;1000.0;1000.0;733.8246201617742;441.4042411991181
7;34;19;39;37;15;47;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
25;8;27;18;38;34;52;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
3;29;24;4;41;35;18;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
14;23;6;46;26;19;28;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
34;26;36;45;44;41;22;3.1132593969915006e-07;0.0005983608509478861;7.282389239516041e-06;7.048967438658348e-08;2.6705841636108973e-06;2.837564703611842e-07;1.939045866562315e-05;3.4020627817904613e-06;9.172974396116897e-07;7.85151164986801e-07;4.3846246419613445e-06;4.700881259823083e-06;3.118406764990724e-07;1.4693670471392373e-06;0.00024502572505941784;2.0009688432343167e-07;7.067404844208884e-07;1.4230556705984812e-06;0.002129192089472419;3.733543053749719e-05;1.8531983560658836e-07;1.3611959126985934e-06;4.569813597733429e-08;1.9277273100194194e-06;2.2331105946409056e-05;0.043680603315066346;7.080354359123174e-08;2.0219864502134236e-06;4.1994221814237664e-08;1.4227255025938777e-05;0.0015593680206556727;0.00783156089116821
34;29;46;45;4;33;45;0.0007689118152069081;0.0007736647354274557;0.0007691884664364335;0.0007690295923194057;0.0007688801914272209;0.0007689956311726947;0.0007689773413792076;0.0007690026807613558;0.0007692382658925405;0.0007691232243154112;0.0007694201577012802;0.0007691809364414085;0.000768907232655733;0.0007690987903615803;0.0007691296879205674;0.0007689754987403897;0.0007688742664037764;0.0007690409142569891;0.0007716892997524283;0.0007713222370493847;0.0007689347423086432;0.000768948560100298;0.0007689965847747445;0.0007693694734567732;0.0007753150125327906;0.0007692850810736524;0.0007688866948022444;0.000769093714228096;0.0007689223258525699;0.0007689636660170614;0.0007695788940256347;1.4703507481902144e-06
43;45;3;38;26;15;47;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
12;32;45;52;24;41;47;0.22219333078279757;855.8320808572689;1000.0;0.04636713915854474;0.8052535903776369;1000.0;0.12144234425475892;0.29776468839062575;1000.0;1000.0;2.7005244424227515;9.608145604545138;0.3109017063554801;1000.0;1000.0;0.0553164972229522;1000.0;1000.0;1000.0;65.17057906234665;1000.0;1000.0;0.12583296581379635;1.021150290042015;1000.0;1000.0;0.41644771883301207;1.8574976176177849;0.1534201032364448;1000.0;497.95816393195565;493.2183756522104
46;7;52;27;37;49;40;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
3;41;8;6;33;51;14;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
17;35;26;25;33;18;31;0.0016698654201282364;0.1411169089045275;0.0031322153830724573;5.388111430224192e-05;0.0023187190217673135;0.0007719812780675831;0.0006963363448845331;0.0013052409940156155;0.0051899570199763;0.003741897573292276;0.00649348811554302;0.007586001673542944;0.000507013051180579;0.0010838671956268735;0.3164203989184057;0.0003121610386201053;0.020134579065680426;0.0011470625344427536;0.012506136300282224;0.14050810118422344;0.0004559510281763375;0.0012223891681926887;0.0001624241846167622;0.0005939510705986053;0.03585401225151407;1000.0;0.00033716903494660546;0.0019593557894249723;4.073652970509262e-05;0.0030551601031398264;33.357012565376394;179.5011079990613
26;38;22;12;19;30;15;0.00403101521731282;15.95808790239144;0.0037654642872000737;0.0020164471489590606;0.0007042119637029246;0.060417372489601065;0.008768581556147969;0.004745181189403721;0.0753643340921057;0.0618385820261992;0.04719667157916645;0.2020174749244633;0.004446966669930984;0.005022669222736234;1000.0;0.0029387095434650875;0.27303602262819093;0.06082218070825421;1000.0;1000.0;0.0036241490872329285;0.04249300734131422;0.002294936231738486;0.004387662399077877;1000.0;1000.0;0.0005954059593718826;0.027089312174596893;0.003207314804336235;0.006350085778982134;167.22884205538048;372.4374770513292
22;41;20;40;51;10;45;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
43;23;52;10;33;5;37;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
16;9;47;11;20;37;18;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
44;34;3;16;42;38;44;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
31;37;43;26;13;42;18;6.973755828489836e-05;0.1411169089045275;0.0031322153830724573;5.388111430224192e-05;4.496776859380623e-05;0.0011906241287406992;0.00021513091267571068;0.0013052409940156155;8.099055389108124e-05;0.0001927698955308917;0.00012887621379059972;0.00035432904956721764;0.0001230018727575236;3.070705904784246e-05;0.09763267008483079;1.4147730356926437e-05;0.0021844721197741717;0.0011470625344427536;0.20696945174372375;0.003877073899010433;0.0001245181553812197;0.0003125544045659229;0.00010983661551990658;0.00047579777872504807;0.03585401225151407;1000.0;1.6417018489988778e-05;0.0019593557894249723;3.970680654880532e-05;0.00014900990606084421;33.34996351560824;179.5024114612147
13;46;9;14;21;16;50;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
36;51;12;38;23;43;24;1000.0;1000.0;1000.0;0.15389528491310406;0.8048908137745183;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.2311403732218495;0.25792510900603755;1000.0;0.20960547411676533;1000.0;1000.0;1000.0;1000.0;0.41427945060296173;1000.0;0.125881747123191;1000.0;1000.0;1000.0;0.41658806821663785;1000.0;0.16558016061965808;1000.0;700.0926595493864;458.1160429849902
16;23;30;32;44;34;10;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
10;40;21;52;39;6;27;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
8;27;30;33;38;31;47;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
29;30;43;4;18;32;36;0.04058248011594547;0.04058247948547655;0.0405824796465428;0.04058248013710534;0.0405824802453641;0.040582479637466244;0.040582479880351005;0.040582480219479876;0.04058247986607149;0.040582479724821;0.04058247979156356;0.04058247987951851;0.04058247962392981;0.04058247993171231;0.04058247981929775;0.040582480155007795;0.04058247979178952;0.04058247995153573;0.04058247991438588;0.04058247983508251;0.04058247991255749;0.04058247976631975;0.0405824798974758;0.04058247961065181;0.04058248025117754;0.04058248009888777;0.04058247975295423;0.04058248017244224;0.04058247979460181;0.04058248018533953;0.04058247990316184;2.0767400225175158e-10
47;51;9;17;6;47;15;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
16;34;17;36;19;11;33;1000.0;1000.0;1000.0;0.5165821291806157;1000.0;1000.0;1000.0;1000.0;33.61066012531867;1000.0;1000.0;1000.0;1000.0;0.5908332816140985;1000.0;0.28451147240829333;1000.0;1000.0;1000.0;441.2095511455541;0.10703720035307508;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;815.8773058451476;375.3275417128719
4;26;38;38;28;4;50;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
11;48;43;6;42;25;52;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.056439502010720025;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1648.0376255678643;2.1618973970418534;1000.0;1000.0;1000.0;229.3823290291772;1000.0;13.849335446282003;0.19673418724827363;1000.0;1000.0;1000.0;1000.0;1000.0;0.20696303410964106;1.7767770439661392;796.5222700402568;437.2418166799879
39;24;26;40;32;5;19;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
36;18;9;13;25;6;21;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
10;40;46;9;43;40;5;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
46;52;52;43;18;22;12;1.1682095982661773;1000.0;1000.0;0.19599869968060965;2.8334042299621256;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.4345784369920286;0.5908332816140985;1000.0;0.3172986041451785;25.909260116688916;1000.0;1000.0;1000.0;0.1754954968447623;1000.0;0.28204427986688047;1000.0;1000.0;1000.0;1000.0;1000.0;0.19430070690756376;1000.0;667.7367141150322;469.9117621595027
7;8;44;28;20;17;16;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
39;36;32;15;45;51;22;6.294892178841147e-07;0.0005983608509478861;7.282389239516041e-06;1.172905037870258e-07;9.725716850979626e-07;1.9990387879501296e-06;1.939045866562315e-05;3.4020627817904613e-06;5.575835722666091e-06;2.997610283735879e-06;4.3846246419613445e-06;1.2206745901712505e-05;1.8944683551109383e-07;1.3464252275073103e-07;3.927593323840312e-06;3.306353449968908e-08;2.6078367782315612e-05;7.52012057324783e-07;0.002129192089472419;3.733543053749719e-05;1.0718479174514108e-07;1.3611959126985934e-06;1.0901414207661564e-07;1.0094583054239977e-05;1.2357871698164575e-05;0.0035601992124435996;9.071995335832482e-07;3.390611100951003e-06;4.1994221814237664e-08;1.4227255025938777e-05;0.00021525859121235272;0.0007343850218071806
7;36;47;27;19;27;41;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
27;17;7;30;21;20;23;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;0.0
